player,player_id,team,opponent,market,line,book,season_avg,avg_last_7,over_rate_last_7,edge_last_7,predicted_score,confidence_pct,game_time,game_date,ml_prob_over,avg_last_main,over_rate_main,edge_last_main,key,label_over,minutes_last_n,minutes_last_game,is_back_to_back,is_home,days_rest,actual_stat,game_date_dt,minutes_avg_last_n,minutes_avg_last_3,minutes_trend,stat_trend,board_line,is_board_line,delta_from_line,team_pace_season,opp_pace_season,game_pace_season_avg,team_def_rtg_season,opp_def_rtg_season,opp_def_rtg_minus_league_avg,team_pace_last10,opp_pace_last10,team_def_rtg_last10,opp_def_rtg_last10,usage_season,minutes_season,expected_minutes,opp_pos_dvp_delta,env_pace_delta,env_def_softness,game_env_score
Caris LeVert,1627747.0,DET,ORL,points,14.5,PrizePicks,13.78,12.43,0.33,-2.07,12.44,15.0,2025-11-29 00:40:00+00:00,2025-11-29,0.188,11.1,0.25,-3.4,Caris LeVert|DET|ORL|points|14.5|2025-11-29,,,,,,,,2025-11-29,,,,,,,-2.0600000000000005,101.34,101.02,101.18,110.7,112.4,-2.339999999999989,101.59,100.31,111.7,110.6,0.195,20.1,20.1,0.7204858741640496,0.0165172313084127,2.339999999999989,2.356517231308402
Cason Wallace,1641717.0,OKC,PHX,assists,4.5,PrizePicks,2.01,1.86,0.11,-2.64,1.89,5.0,2025-11-29 02:40:00+00:00,2025-11-29,0.306,1.8,0.08,-2.7,Cason Wallace|OKC|PHX|assists|4.5|2025-11-29,,,,,,,,2025-11-29,,,,,,,-2.6100000000000003,100.58,100.4,100.49,103.4,112.3,-2.4399999999999977,100.95,100.65,102.0,109.2,0.131,28.9,28.9,-0.2353088900050228,-0.6734827686915992,2.4399999999999977,1.7665172313083986
Cason Wallace,1641717.0,OKC,PHX,points,14.5,PrizePicks,7.65,8.71,0.11,-5.79,8.2,10.0,2025-11-29 02:40:00+00:00,2025-11-29,0.195,8.5,0.17,-6.0,Cason Wallace|OKC|PHX|points|14.5|2025-11-29,,,,,,,,2025-11-29,,,,,,,-6.300000000000001,100.58,100.4,100.49,103.4,112.3,-2.4399999999999977,100.95,100.65,102.0,109.2,0.131,28.9,28.9,-1.296320848525026,-0.6734827686915992,2.4399999999999977,1.7665172313083986
Cason Wallace,1641717.0,OKC,PHX,pra,19.5,PrizePicks,12.43,12.29,0.11,-7.21,12.31,5.0,2025-11-29 02:40:00+00:00,2025-11-29,0.228,12.2,0.08,-7.3,Cason Wallace|OKC|PHX|pra|19.5|2025-11-29,,,,,,,,2025-11-29,,,,,,,-7.19,100.58,100.4,100.49,103.4,112.3,-2.4399999999999977,100.95,100.65,102.0,109.2,0.131,28.9,28.9,0.0137184115523467,-0.6734827686915992,2.4399999999999977,1.7665172313083986
Cason Wallace,1641717.0,OKC,PHX,ra,7.5,PrizePicks,4.79,3.57,0.11,-3.93,4.11,5.0,2025-11-29 02:40:00+00:00,2025-11-29,0.198,3.7,0.08,-3.8,Cason Wallace|OKC|PHX|ra|7.5|2025-11-29,,,,,,,,2025-11-29,,,,,,,-3.39,100.58,100.4,100.49,103.4,112.3,-2.4399999999999977,100.95,100.65,102.0,109.2,0.131,28.9,28.9,-0.2754237288135588,-0.6734827686915992,2.4399999999999977,1.7665172313083986
Cason Wallace,1641717.0,OKC,PHX,rebounds,4.5,PrizePicks,2.78,1.71,0.11,-2.79,2.21,5.0,2025-11-29 02:40:00+00:00,2025-11-29,0.254,1.9,0.08,-2.6,Cason Wallace|OKC|PHX|rebounds|4.5|2025-11-29,,,,,,,,2025-11-29,,,,,,,-2.29,100.58,100.4,100.49,103.4,112.3,-2.4399999999999977,100.95,100.65,102.0,109.2,0.131,28.9,28.9,-0.4979226589964849,-0.6734827686915992,2.4399999999999977,1.7665172313083986
Cedric Coward,1642907.0,MEM,LAC,assists,5.5,PrizePicks,2.84,2.43,0.11,-3.07,2.82,5.0,2025-11-29 03:10:00+00:00,2025-11-29,0.228,3.0,0.08,-2.5,Cedric Coward|MEM|LAC|assists|5.5|2025-11-29,,,,,,,,2025-11-29,,,,,,,-2.68,101.4,97.15,99.275,114.9,119.9,5.160000000000011,99.66,97.62,114.3,120.7,0.187,27.0,27.0,0.5828729281767955,-1.8884827686915884,-5.160000000000011,-7.048482768691599
Cedric Coward,1642907.0,MEM,LAC,points,19.5,PrizePicks,13.68,12.29,0.11,-7.21,13.17,10.0,2025-11-29 03:10:00+00:00,2025-11-29,0.252,13.1,0.17,-6.4,Cedric Coward|MEM|LAC|points|19.5|2025-11-29,,,,,,,,2025-11-29,,,,,,,-6.33,101.4,97.15,99.275,114.9,119.9,5.160000000000011,99.66,97.62,114.3,120.7,0.187,27.0,27.0,1.2989172467130707,-1.8884827686915884,-5.160000000000011,-7.048482768691599
Cedric Coward,1642907.0,MEM,LAC,pra,29.5,PrizePicks,22.53,20.86,0.22,-8.64,22.22,15.0,2025-11-29 03:10:00+00:00,2025-11-29,0.244,22.6,0.25,-6.9,Cedric Coward|MEM|LAC|pra|29.5|2025-11-29,,,,,,,,2025-11-29,,,,,,,-7.280000000000001,101.4,97.15,99.275,114.9,119.9,5.160000000000011,99.66,97.62,114.3,120.7,0.187,27.0,27.0,3.084306646846464,-1.8884827686915884,-5.160000000000011,-7.048482768691599
Cedric Coward,1642907.0,MEM,LAC,ra,8.5,PrizePicks,8.84,8.57,0.56,0.07,9.05,53.8,2025-11-29 03:10:00+00:00,2025-11-29,0.212,9.5,0.58,1.0,Cedric Coward|MEM|LAC|ra|8.5|2025-11-29,,,,,,,,2025-11-29,,,,,,,0.5500000000000007,101.4,97.15,99.275,114.9,119.9,5.160000000000011,99.66,97.62,114.3,120.7,0.187,27.0,27.0,-1.289312617702448,-1.8884827686915884,-5.160000000000011,-7.048482768691599
Cedric Coward,1642907.0,MEM,LAC,rebounds,8.5,PrizePicks,6.0,6.14,0.33,-2.36,6.23,25.0,2025-11-29 03:10:00+00:00,2025-11-29,0.239,6.5,0.42,-2.0,Cedric Coward|MEM|LAC|rebounds|8.5|2025-11-29,,,,,,,,2025-11-29,,,,,,,-2.27,101.4,97.15,99.275,114.9,119.9,5.160000000000011,99.66,97.62,114.3,120.7,0.187,27.0,27.0,-1.2693512304250565,-1.8884827686915884,-5.160000000000011,-7.048482768691599
Chet Holmgren,1631096.0,OKC,PHX,assists,3.5,PrizePicks,2.25,1.71,0.22,-1.79,1.92,10.0,2025-11-29 02:40:00+00:00,2025-11-29,0.315,1.7,0.17,-1.8,Chet Holmgren|OKC|PHX|assists|3.5|2025-11-29,,,,,,,,2025-11-29,,,,,,,-1.58,100.58,100.4,100.49,103.4,112.3,-2.4399999999999977,100.95,100.65,102.0,109.2,0.23,29.6,29.6,-0.2353088900050228,-0.6734827686915992,2.4399999999999977,1.7665172313083986
Chet Holmgren,1631096.0,OKC,PHX,points,24.5,PrizePicks,16.31,15.86,0.33,-8.64,16.3,15.0,2025-11-29 02:40:00+00:00,2025-11-29,0.265,16.5,0.25,-8.0,Chet Holmgren|OKC|PHX|points|24.5|2025-11-29,,,,,,,,2025-11-29,,,,,,,-8.2,100.58,100.4,100.49,103.4,112.3,-2.4399999999999977,100.95,100.65,102.0,109.2,0.23,29.6,29.6,-1.296320848525026,-0.6734827686915992,2.4399999999999977,1.7665172313083986
Chet Holmgren,1631096.0,OKC,PHX,pra,34.5,PrizePicks,26.5,24.43,0.33,-10.07,25.68,20.0,2025-11-29 02:40:00+00:00,2025-11-29,0.289,25.5,0.33,-9.0,Chet Holmgren|OKC|PHX|pra|34.5|2025-11-29,,,,,,,,2025-11-29,,,,,,,-8.82,100.58,100.4,100.49,103.4,112.3,-2.4399999999999977,100.95,100.65,102.0,109.2,0.23,29.6,29.6,0.0137184115523467,-0.6734827686915992,2.4399999999999977,1.7665172313083986
Chet Holmgren,1631096.0,OKC,PHX,ra,12.5,PrizePicks,10.19,8.57,0.22,-3.93,9.39,15.0,2025-11-29 02:40:00+00:00,2025-11-29,0.209,9.0,0.25,-3.5,Chet Holmgren|OKC|PHX|ra|12.5|2025-11-29,,,,,,,,2025-11-29,,,,,,,-3.1099999999999994,100.58,100.4,100.49,103.4,112.3,-2.4399999999999977,100.95,100.65,102.0,109.2,0.23,29.6,29.6,-0.2754237288135588,-0.6734827686915992,2.4399999999999977,1.7665172313083986
Chet Holmgren,1631096.0,OKC,PHX,rebounds,11.5,PrizePicks,7.94,6.86,0.11,-4.64,7.47,5.0,2025-11-29 02:40:00+00:00,2025-11-29,0.208,7.3,0.08,-4.2,Chet Holmgren|OKC|PHX|rebounds|11.5|2025-11-29,,,,,,,,2025-11-29,,,,,,,-4.03,100.58,100.4,100.49,103.4,112.3,-2.4399999999999977,100.95,100.65,102.0,109.2,0.23,29.6,29.6,-0.4979226589964849,-0.6734827686915992,2.4399999999999977,1.7665172313083986
Coby White,1629632.0,CHI,CHA,assists,7.5,PrizePicks,3.86,5.57,0.22,-1.93,4.94,10.0,2025-11-29 00:40:00+00:00,2025-11-29,0.225,5.7,0.17,-1.8,Coby White|CHI|CHA|assists|7.5|2025-11-29,,,,,,,,2025-11-29,,,,,,,-2.56,104.68,100.61,102.645,117.4,119.3,4.560000000000002,105.89,98.28,120.5,121.4,0.299,30.7,30.7,0.249539594843462,1.481517231308402,-4.560000000000002,-3.0784827686916003
Coby White,1629632.0,CHI,CHA,points,34.5,PrizePicks,15.26,18.86,0.11,-15.64,19.0,10.0,2025-11-29 00:40:00+00:00,2025-11-29,0.218,22.8,0.17,-11.7,Coby White|CHI|CHA|points|34.5|2025-11-29,,,,,,,,2025-11-29,,,,,,,-15.5,104.68,100.61,102.645,117.4,119.3,4.560000000000002,105.89,98.28,120.5,121.4,0.299,30.7,30.7,3.824558272354096,1.481517231308402,-4.560000000000002,-3.0784827686916003
Coby White,1629632.0,CHI,CHA,pra,44.5,PrizePicks,22.77,28.86,0.11,-15.64,27.92,5.0,2025-11-29 00:40:00+00:00,2025-11-29,0.172,32.6,0.08,-11.9,Coby White|CHI|CHA|pra|44.5|2025-11-29,,,,,,,,2025-11-29,,,,,,,-16.58,104.68,100.61,102.645,117.4,119.3,4.560000000000002,105.89,98.28,120.5,121.4,0.299,30.7,30.7,5.265892324595825,1.481517231308402,-4.560000000000002,-3.0784827686916003
Coby White,1629632.0,CHI,CHA,ra,8.5,PrizePicks,7.5,10.0,0.67,1.5,8.92,64.5,2025-11-29 00:40:00+00:00,2025-11-29,0.233,9.8,0.67,1.3,Coby White|CHI|CHA|ra|8.5|2025-11-29,,,,,,,,2025-11-29,,,,,,,0.4199999999999999,104.68,100.61,102.645,117.4,119.3,4.560000000000002,105.89,98.28,120.5,121.4,0.299,30.7,30.7,0.2662429378531072,1.481517231308402,-4.560000000000002,-3.0784827686916003
Coby White,1629632.0,CHI,CHA,rebounds,5.5,PrizePicks,3.64,4.43,0.22,-1.07,3.98,10.0,2025-11-29 00:40:00+00:00,2025-11-29,0.266,4.1,0.17,-1.4,Coby White|CHI|CHA|rebounds|5.5|2025-11-29,,,,,,,,2025-11-29,,,,,,,-1.52,104.68,100.61,102.645,117.4,119.3,4.560000000000002,105.89,98.28,120.5,121.4,0.299,30.7,30.7,-0.5693512304250561,1.481517231308402,-4.560000000000002,-3.0784827686916003
Cooper Flagg,1642843.0,DAL,LAL,assists,6.5,PrizePicks,3.11,3.14,0.11,-3.36,3.23,5.0,2025-11-29 03:10:00+00:00,2025-11-29,0.221,3.4,0.08,-3.1,Cooper Flagg|DAL|LAL|assists|6.5|2025-11-29,,,,,,,,2025-11-29,,,,,,,-3.27,102.45,100.58,101.515,111.5,114.5,-0.2399999999999948,102.01,99.85,113.0,113.9,0.208,33.7,33.7,0.5828729281767955,0.3515172313084065,0.2399999999999948,0.5915172313084013
Cooper Flagg,1642843.0,DAL,LAL,pra,34.5,PrizePicks,25.44,26.29,0.22,-8.21,26.15,15.0,2025-11-29 03:10:00+00:00,2025-11-29,0.264,26.8,0.25,-7.7,Cooper Flagg|DAL|LAL|pra|34.5|2025-11-29,,,,,,,,2025-11-29,,,,,,,-8.350000000000001,102.45,100.58,101.515,111.5,114.5,-0.2399999999999948,102.01,99.85,113.0,113.9,0.208,33.7,33.7,3.488718411552348,0.3515172313084065,0.2399999999999948,0.5915172313084013
Cooper Flagg,1642843.0,DAL,LAL,ra,9.5,PrizePicks,9.56,9.0,0.56,-0.5,9.5,38.4,2025-11-29 03:10:00+00:00,2025-11-29,0.21,9.7,0.58,0.2,Cooper Flagg|DAL|LAL|ra|9.5|2025-11-29,,,,,,,,2025-11-29,,,,,,,0.0,102.45,100.58,101.515,111.5,114.5,-0.2399999999999948,102.01,99.85,113.0,113.9,0.208,33.7,33.7,-1.543280871670702,0.3515172313084065,0.2399999999999948,0.5915172313084013
Daniel Gafford,1629655.0,DAL,LAL,pra,24.5,PrizePicks,15.99,20.71,0.22,-3.79,17.62,10.0,2025-11-29 03:10:00+00:00,2025-11-29,0.228,17.7,0.17,-6.8,Daniel Gafford|DAL|LAL|pra|24.5|2025-11-29,,,,,,,,2025-11-29,,,,,,,-6.879999999999999,102.45,100.58,101.515,111.5,114.5,-0.2399999999999948,102.01,99.85,113.0,113.9,0.146,23.5,23.5,3.488718411552348,0.3515172313084065,0.2399999999999948,0.5915172313084013
Darius Garland,1629636.0,CLE,ATL,assists,9.5,PrizePicks,6.69,6.86,0.22,-2.64,6.77,10.0,2025-11-29 00:40:00+00:00,2025-11-29,0.238,6.8,0.17,-2.7,Darius Garland|CLE|ATL|assists|9.5|2025-11-29,,,,,,,,2025-11-29,,,,,,,-2.7300000000000004,102.47,101.9,102.185,112.2,113.6,-1.1400000000000006,101.99,101.8,112.1,114.5,0.243,27.1,27.1,0.2703729281767955,1.0215172313084082,1.1400000000000006,2.161517231308409
Darius Garland,1629636.0,CLE,ATL,points,24.5,PrizePicks,18.79,17.29,0.33,-7.21,17.61,15.0,2025-11-29 00:40:00+00:00,2025-11-29,0.272,16.6,0.25,-7.9,Darius Garland|CLE|ATL|points|24.5|2025-11-29,,,,,,,,2025-11-29,,,,,,,-6.890000000000001,102.47,101.9,102.185,112.2,113.6,-1.1400000000000006,101.99,101.8,112.1,114.5,0.243,27.1,27.1,2.4822505800464043,1.0215172313084082,1.1400000000000006,2.161517231308409
Darius Garland,1629636.0,CLE,ATL,pra,34.5,PrizePicks,28.13,26.43,0.33,-8.07,26.9,15.0,2025-11-29 00:40:00+00:00,2025-11-29,0.266,25.9,0.25,-8.6,Darius Garland|CLE|ATL|pra|34.5|2025-11-29,,,,,,,,2025-11-29,,,,,,,-7.600000000000001,102.47,101.9,102.185,112.2,113.6,-1.1400000000000006,101.99,101.8,112.1,114.5,0.243,27.1,27.1,1.5267618898132191,1.0215172313084082,1.1400000000000006,2.161517231308409
Darius Garland,1629636.0,CLE,ATL,rebounds,4.5,PrizePicks,2.65,2.29,0.22,-2.21,2.52,10.0,2025-11-29 00:40:00+00:00,2025-11-29,0.227,2.5,0.17,-2.0,Darius Garland|CLE|ATL|rebounds|4.5|2025-11-29,,,,,,,,2025-11-29,,,,,,,-1.98,102.47,101.9,102.185,112.2,113.6,-1.1400000000000006,101.99,101.8,112.1,114.5,0.243,27.1,27.1,0.1411750853644173,1.0215172313084082,1.1400000000000006,2.161517231308409
De'Aaron Fox,1628368.0,SAS,DEN,pra,44.5,PrizePicks,31.59,36.71,0.22,-7.79,34.74,15.0,2025-11-29 02:40:00+00:00,2025-11-29,0.233,36.9,0.25,-7.6,De'Aaron Fox|SAS|DEN|pra|44.5|2025-11-29,,,,,,,,2025-11-29,,,,,,,-9.759999999999998,100.14,100.61,100.375,112.5,113.8,-0.9399999999999976,100.95,100.15,114.7,117.1,0.282,33.6,33.6,-3.636281588447652,-0.7884827686915941,0.9399999999999976,0.1515172313084035
De'Aaron Fox,1628368.0,SAS,DEN,rebounds,6.5,PrizePicks,3.92,4.0,0.11,-2.5,4.13,10.0,2025-11-29 02:40:00+00:00,2025-11-29,0.234,4.4,0.17,-2.1,De'Aaron Fox|SAS|DEN|rebounds|6.5|2025-11-29,,,,,,,,2025-11-29,,,,,,,-2.37,100.14,100.61,100.375,112.5,113.8,-0.9399999999999976,100.95,100.15,114.7,117.1,0.282,33.6,33.6,-0.5068512304250561,-0.7884827686915941,0.9399999999999976,0.1515172313084035
De'Andre Hunter,1629631.0,CLE,ATL,assists,4.5,PrizePicks,1.58,2.71,0.22,-1.79,2.25,10.0,2025-11-29 00:40:00+00:00,2025-11-29,0.276,2.7,0.17,-1.8,De'Andre Hunter|CLE|ATL|assists|4.5|2025-11-29,,,,,,,,2025-11-29,,,,,,,-2.25,102.47,101.9,102.185,112.2,113.6,-1.1400000000000006,101.99,101.8,112.1,114.5,0.23,29.1,29.1,0.2703729281767955,1.0215172313084082,1.1400000000000006,2.161517231308409
De'Andre Hunter,1629631.0,CLE,ATL,points,24.5,PrizePicks,14.94,17.0,0.22,-7.5,16.54,15.0,2025-11-29 00:40:00+00:00,2025-11-29,0.234,17.9,0.25,-6.6,De'Andre Hunter|CLE|ATL|points|24.5|2025-11-29,,,,,,,,2025-11-29,,,,,,,-7.960000000000001,102.47,101.9,102.185,112.2,113.6,-1.1400000000000006,101.99,101.8,112.1,114.5,0.23,29.1,29.1,2.4822505800464043,1.0215172313084082,1.1400000000000006,2.161517231308409
De'Andre Hunter,1629631.0,CLE,ATL,pra,29.5,PrizePicks,20.63,24.14,0.22,-5.36,23.08,20.0,2025-11-29 00:40:00+00:00,2025-11-29,0.24,25.0,0.33,-4.5,De'Andre Hunter|CLE|ATL|pra|29.5|2025-11-29,,,,,,,,2025-11-29,,,,,,,-6.420000000000002,102.47,101.9,102.185,112.2,113.6,-1.1400000000000006,101.99,101.8,112.1,114.5,0.23,29.1,29.1,1.5267618898132191,1.0215172313084082,1.1400000000000006,2.161517231308409
De'Andre Hunter,1629631.0,CLE,ATL,rebounds,7.5,PrizePicks,4.12,4.43,0.11,-3.07,4.29,5.0,2025-11-29 00:40:00+00:00,2025-11-29,0.217,4.4,0.08,-3.1,De'Andre Hunter|CLE|ATL|rebounds|7.5|2025-11-29,,,,,,,,2025-11-29,,,,,,,-3.21,102.47,101.9,102.185,112.2,113.6,-1.1400000000000006,101.99,101.8,112.1,114.5,0.23,29.1,29.1,0.1411750853644173,1.0215172313084082,1.1400000000000006,2.161517231308409
DeMar DeRozan,201942.0,SAC,UTA,assists,6.5,PrizePicks,4.09,4.0,0.11,-2.5,3.8,5.0,2025-11-29 02:40:00+00:00,2025-11-29,0.245,3.4,0.08,-3.1,DeMar DeRozan|SAC|UTA|assists|6.5|2025-11-29,,,,,,,,2025-11-29,,,,,,,-2.7,102.12,102.85,102.485,119.9,119.6,4.859999999999999,101.1,104.47,119.8,122.6,0.202,33.1,33.1,-0.8456985003946329,1.3215172313084054,-4.859999999999999,-3.538482768691594
DeMar DeRozan,201942.0,SAC,UTA,points,24.5,PrizePicks,21.26,16.71,0.33,-7.79,18.29,15.0,2025-11-29 02:40:00+00:00,2025-11-29,0.318,16.1,0.25,-8.4,DeMar DeRozan|SAC|UTA|points|24.5|2025-11-29,,,,,,,,2025-11-29,,,,,,,-6.210000000000001,102.12,102.85,102.485,119.9,119.6,4.859999999999999,101.1,104.47,119.8,122.6,0.202,33.1,33.1,-1.3121938643980418,1.3215172313084054,-4.859999999999999,-3.538482768691594
DeMar DeRozan,201942.0,SAC,UTA,rebounds,5.5,PrizePicks,4.37,2.57,0.22,-2.93,3.22,10.0,2025-11-29 02:40:00+00:00,2025-11-29,0.196,2.4,0.17,-3.1,DeMar DeRozan|SAC|UTA|rebounds|5.5|2025-11-29,,,,,,,,2025-11-29,,,,,,,-2.28,102.12,102.85,102.485,119.9,119.6,4.859999999999999,101.1,104.47,119.8,122.6,0.202,33.1,33.1,-0.4026845637583891,1.3215172313084054,-4.859999999999999,-3.538482768691594
Dennis Schröder,203471.0,SAC,UTA,assists,7.5,PrizePicks,4.88,5.71,0.22,-1.79,5.22,15.0,2025-11-29 02:40:00+00:00,2025-11-29,0.258,5.3,0.25,-2.2,Dennis Schröder|SAC|UTA|assists|7.5|2025-11-29,,,,,,,,2025-11-29,,,,,,,-2.28,102.12,102.85,102.485,119.9,119.6,4.859999999999999,101.1,104.47,119.8,122.6,0.207,29.2,29.2,-0.8456985003946329,1.3215172313084054,-4.859999999999999,-3.538482768691594
Dennis Schröder,203471.0,SAC,UTA,points,14.5,PrizePicks,13.89,13.71,0.44,-0.79,12.34,20.0,2025-11-29 02:40:00+00:00,2025-11-29,0.192,10.1,0.33,-4.4,Dennis Schröder|SAC|UTA|points|14.5|2025-11-29,,,,,,,,2025-11-29,,,,,,,-2.16,102.12,102.85,102.485,119.9,119.6,4.859999999999999,101.1,104.47,119.8,122.6,0.207,29.2,29.2,-1.3121938643980418,1.3215172313084054,-4.859999999999999,-3.538482768691594
Dennis Schröder,203471.0,SAC,UTA,pra,18.5,PrizePicks,21.68,23.71,0.67,5.21,20.97,33.5,2025-11-29 02:40:00+00:00,2025-11-29,0.207,18.9,0.5,0.4,Dennis Schröder|SAC|UTA|pra|18.5|2025-11-29,,,,,,,,2025-11-29,,,,,,,2.469999999999999,102.12,102.85,102.485,119.9,119.6,4.859999999999999,101.1,104.47,119.8,122.6,0.207,29.2,29.2,-1.6085038106698732,1.3215172313084054,-4.859999999999999,-3.538482768691594
Dennis Schröder,203471.0,SAC,UTA,rebounds,3.5,PrizePicks,2.9,4.29,0.56,0.79,3.42,25.0,2025-11-29 02:40:00+00:00,2025-11-29,0.264,3.5,0.42,0.0,Dennis Schröder|SAC|UTA|rebounds|3.5|2025-11-29,,,,,,,,2025-11-29,,,,,,,-0.08,102.12,102.85,102.485,119.9,119.6,4.859999999999999,101.1,104.47,119.8,122.6,0.207,29.2,29.2,-0.4026845637583891,1.3215172313084054,-4.859999999999999,-3.538482768691594
Desmond Bane,1630217.0,ORL,DET,assists,6.5,PrizePicks,3.82,4.57,0.11,-1.93,4.56,15.0,2025-11-29 00:40:00+00:00,2025-11-29,0.23,5.3,0.25,-1.2,Desmond Bane|ORL|DET|assists|6.5|2025-11-29,,,,,,,,2025-11-29,,,,,,,-1.9400000000000004,101.02,101.34,101.18,112.4,110.7,-4.039999999999992,100.31,101.59,110.6,111.7,0.23,32.7,32.7,-0.4837937384898714,0.0165172313084127,4.039999999999992,4.056517231308405
Desmond Bane,1630217.0,ORL,DET,points,29.5,PrizePicks,17.8,20.43,0.11,-9.07,19.04,5.0,2025-11-29 00:40:00+00:00,2025-11-29,0.235,19.6,0.08,-9.9,Desmond Bane|ORL|DET|points|29.5|2025-11-29,,,,,,,,2025-11-29,,,,,,,-10.46,101.02,101.34,101.18,112.4,110.7,-4.039999999999992,100.31,101.59,110.6,111.7,0.23,32.7,32.7,-0.6177494199535971,0.0165172313084127,4.039999999999992,4.056517231308405
Desmond Bane,1630217.0,ORL,DET,pra,39.5,PrizePicks,26.19,29.43,0.11,-10.07,28.12,5.0,2025-11-29 00:40:00+00:00,2025-11-29,0.204,29.4,0.08,-10.1,Desmond Bane|ORL|DET|pra|39.5|2025-11-29,,,,,,,,2025-11-29,,,,,,,-11.38,101.02,101.34,101.18,112.4,110.7,-4.039999999999992,100.31,101.59,110.6,111.7,0.23,32.7,32.7,-1.795372497538562,0.0165172313084127,4.039999999999992,4.056517231308405
Desmond Bane,1630217.0,ORL,DET,ra,8.5,PrizePicks,8.39,9.0,0.44,0.5,9.08,59.5,2025-11-29 00:40:00+00:00,2025-11-29,0.219,9.8,0.58,1.3,Desmond Bane|ORL|DET|ra|8.5|2025-11-29,,,,,,,,2025-11-29,,,,,,,0.5800000000000001,101.02,101.34,101.18,112.4,110.7,-4.039999999999992,100.31,101.59,110.6,111.7,0.23,32.7,32.7,-1.350423728813559,0.0165172313084127,4.039999999999992,4.056517231308405
Desmond Bane,1630217.0,ORL,DET,rebounds,6.5,PrizePicks,4.58,4.43,0.22,-2.07,4.52,10.0,2025-11-29 00:40:00+00:00,2025-11-29,0.235,4.5,0.17,-2.0,Desmond Bane|ORL|DET|rebounds|6.5|2025-11-29,,,,,,,,2025-11-29,,,,,,,-1.9800000000000004,101.02,101.34,101.18,112.4,110.7,-4.039999999999992,100.31,101.59,110.6,111.7,0.23,32.7,32.7,-0.6193512304250559,0.0165172313084127,4.039999999999992,4.056517231308405
Devin Booker,1626164.0,PHX,OKC,assists,9.5,PrizePicks,5.28,6.71,0.22,-2.79,6.17,10.0,2025-11-29 02:40:00+00:00,2025-11-29,0.21,6.8,0.17,-2.7,Devin Booker|PHX|OKC|assists|9.5|2025-11-29,,,,,,,,2025-11-29,,,,,,,-3.33,100.4,100.58,100.49,112.3,103.4,-11.33999999999999,100.65,100.95,109.2,102.0,0.291,35.9,35.9,-0.250460405156538,-0.6734827686915992,11.33999999999999,10.66651723130839
Devin Booker,1626164.0,PHX,OKC,points,34.5,PrizePicks,24.49,22.29,0.11,-12.21,23.13,5.0,2025-11-29 02:40:00+00:00,2025-11-29,0.238,22.2,0.08,-12.3,Devin Booker|PHX|OKC|points|34.5|2025-11-29,,,,,,,,2025-11-29,,,,,,,-11.37,100.4,100.58,100.49,112.3,103.4,-11.33999999999999,100.65,100.95,109.2,102.0,0.291,35.9,35.9,-1.701082753286931,-0.6734827686915992,11.33999999999999,10.66651723130839
Devin Booker,1626164.0,PHX,OKC,pra,41.5,PrizePicks,33.81,33.43,0.22,-8.07,33.57,10.0,2025-11-29 02:40:00+00:00,2025-11-29,0.219,33.4,0.17,-8.1,Devin Booker|PHX|OKC|pra|41.5|2025-11-29,,,,,,,,2025-11-29,,,,,,,-7.93,100.4,100.58,100.49,112.3,103.4,-11.33999999999999,100.65,100.95,109.2,102.0,0.291,35.9,35.9,1.0137184115523468,-0.6734827686915992,11.33999999999999,10.66651723130839
Devin Booker,1626164.0,PHX,OKC,ra,14.5,PrizePicks,9.32,11.14,0.11,-3.36,10.44,10.0,2025-11-29 02:40:00+00:00,2025-11-29,0.204,11.2,0.17,-3.3,Devin Booker|PHX|OKC|ra|14.5|2025-11-29,,,,,,,,2025-11-29,,,,,,,-4.0600000000000005,100.4,100.58,100.49,112.3,103.4,-11.33999999999999,100.65,100.95,109.2,102.0,0.291,35.9,35.9,1.7813944530046228,-0.6734827686915992,11.33999999999999,10.66651723130839
Devin Booker,1626164.0,PHX,OKC,rebounds,6.5,PrizePicks,4.04,4.43,0.22,-2.07,4.26,15.0,2025-11-29 02:40:00+00:00,2025-11-29,0.24,4.4,0.25,-2.1,Devin Booker|PHX|OKC|rebounds|6.5|2025-11-29,,,,,,,,2025-11-29,,,,,,,-2.24,100.4,100.58,100.49,112.3,103.4,-11.33999999999999,100.65,100.95,109.2,102.0,0.291,35.9,35.9,1.555648769574944,-0.6734827686915992,11.33999999999999,10.66651723130839
Devin Vassell,1630170.0,SAS,DEN,pra,29.5,PrizePicks,20.51,21.86,0.11,-7.64,20.57,5.0,2025-11-29 02:40:00+00:00,2025-11-29,0.254,20.0,0.08,-9.5,Devin Vassell|SAS|DEN|pra|29.5|2025-11-29,,,,,,,,2025-11-29,,,,,,,-8.93,100.14,100.61,100.375,112.5,113.8,-0.9399999999999976,100.95,100.15,114.7,117.1,0.183,33.2,33.2,-3.636281588447652,-0.7884827686915941,0.9399999999999976,0.1515172313084035
Dillon Brooks,1628415.0,PHX,OKC,points,24.5,PrizePicks,14.35,23.86,0.56,-0.64,19.27,25.0,2025-11-29 02:40:00+00:00,2025-11-29,0.23,21.9,0.42,-2.6,Dillon Brooks|PHX|OKC|points|24.5|2025-11-29,,,,,,,,2025-11-29,,,,,,,-5.23,100.4,100.58,100.49,112.3,103.4,-11.33999999999999,100.65,100.95,109.2,102.0,0.271,31.5,31.5,-1.701082753286931,-0.6734827686915992,11.33999999999999,10.66651723130839
